ISTAT,Provincia,Comune,N°alimentari,N°non alimentari,N°Misti,N° TOT,Sup. alimentari,Sup.non alimentari,Sup.misti,Sup. TOT,Anno
17181,BS,Sonico,3,20,3,26,201.00,2161.00,173.00,2535.00,2012
17181,BS,Sonico,3,22,3,28,201.00,2249.00,173.00,2623.00,2013
17181,BS,Sonico,3,22,3,28,201.00,2364.00,173.00,2738.00,2014
17181,BS,Sonico,2,23,3,28,171.00,2389.00,173.00,2733.00,2015
17181,BS,Sonico,2,23,3,28,171.00,2298.00,173.00,2642.00,2016
17181,BS,Sonico,2,23,3,28,171.00,2323.00,173.00,2667.00,2017
17181,BS,Sonico,1,24,3,28,156.00,2461.00,173.00,2790.00,2018
17181,BS,Sonico,1,25,3,29,156.00,2669.00,173.00,2998.00,2019
17181,BS,Sonico,1,25,3,29,156.00,2666.00,173.00,2995.00,2020
17181,BS,Sonico,1,24,3,28,149.00,2484.00,173.00,2806.00,2021
17181,BS,Sonico,1,25,3,29,149.00,2496.00,173.00,2818.00,2022
17181,BS,Sonico,1,25,3,29,149.00,2496.00,173.00,2818.00,2023
17182,BS,Sulzano,3,12,1,16,247.00,1003.00,111.00,1361.00,2005
17182,BS,Sulzano,3,12,1,16,247.00,1003.00,111.00,1361.00,2006
17182,BS,Sulzano,3,9,1,13,247.00,802.00,111.00,1160.00,2007
17182,BS,Sulzano,4,11,1,16,267.00,912.00,111.00,1290.00,2008
17182,BS,Sulzano,4,10,1,15,267.00,862.00,111.00,1240.00,2009
17182,BS,Sulzano,4,10,1,15,267.00,871.00,111.00,1249.00,2010
17182,BS,Sulzano,4,10,2,16,285.00,871.00,111.00,1267.00,2011
17182,BS,Sulzano,4,10,2,16,285.00,871.00,111.00,1267.00,2012
17182,BS,Sulzano,3,11,2,16,268.00,1033.00,111.00,1412.00,2013
17182,BS,Sulzano,3,11,2,16,268.00,1033.00,111.00,1412.00,2014
17182,BS,Sulzano,4,11,2,17,298.00,1026.00,115.00,1439.00,2015
17182,BS,Sulzano,3,10,2,15,175.00,937.00,184.00,1296.00,2016
17182,BS,Sulzano,3,7,1,11,199.00,465.00,107.00,771.00,2017
17182,BS,Sulzano,3,9,0,12,199.00,527.00,0.00,726.00,2018
17182,BS,Sulzano,3,9,0,12,199.00,527.00,0.00,726.00,2019
17182,BS,Sulzano,3,8,0,11,199.00,475.00,0.00,674.00,2020
17182,BS,Sulzano,4,8,0,12,219.00,475.00,0.00,694.00,2021
17182,BS,Sulzano,4,9,0,13,219.00,505.00,0.00,724.00,2022
17182,BS,Sulzano,4,9,0,13,219.00,505.00,0.00,724.00,2023
17183,BS,Tavernole sul Mella,9,15,1,25,493.00,863.00,115.00,1471.00,2005
17183,BS,Tavernole sul Mella,9,15,1,25,493.00,863.00,115.00,1471.00,2006
17183,BS,Tavernole sul Mella,9,15,1,25,493.00,863.00,115.00,1471.00,2007
17183,BS,Tavernole sul Mella,9,15,1,25,493.00,863.00,115.00,1471.00,2008
17183,BS,Tavernole sul Mella,9,15,1,25,493.00,863.00,115.00,1471.00,2009
17183,BS,Tavernole sul Mella,9,15,1,25,493.00,863.00,115.00,1471.00,2010
17183,BS,Tavernole sul Mella,9,15,1,25,493.00,863.00,115.00,1471.00,2011
17183,BS,Tavernole sul Mella,9,17,3,29,691.00,447.00,200.00,1338.00,2012
17183,BS,Tavernole sul Mella,8,13,0,21,612.00,947.00,0.00,1559.00,2013
17183,BS,Tavernole sul Mella,8,14,0,22,612.00,947.00,0.00,1559.00,2014
17183,BS,Tavernole sul Mella,8,14,0,22,616.00,947.00,0.00,1563.00,2015
17183,BS,Tavernole sul Mella,6,14,0,20,457.00,947.00,0.00,1404.00,2016
17183,BS,Tavernole sul Mella,5,9,0,14,432.00,722.00,0.00,1154.00,2017
17183,BS,Tavernole sul Mella,4,7,0,11,291.00,429.00,0.00,720.00,2018
17183,BS,Tavernole sul Mella,5,7,0,12,370.00,415.00,0.00,785.00,2019
17183,BS,Tavernole sul Mella,5,7,0,12,370.00,415.00,0.00,785.00,2020
17183,BS,Tavernole sul Mella,5,7,0,12,370.00,415.00,0.00,785.00,2021
17183,BS,Tavernole sul Mella,5,5,0,10,375.00,352.00,0.00,727.00,2022
17183,BS,Tavernole sul Mella,5,4,0,9,375.00,312.00,0.00,687.00,2023
17184,BS,Temù,0,9,7,16,0.00,334.00,445.00,779.00,2005
17184,BS,Temù,0,9,7,16,0.00,334.00,445.00,779.00,2006
17184,BS,Temù,4,12,5,21,145.00,561.00,341.00,1047.00,2007
17184,BS,Temù,5,12,5,22,154.00,561.00,341.00,1056.00,2008
17184,BS,Temù,3,13,5,21,96.00,567.00,341.00,1004.00,2009
17184,BS,Temù,3,12,6,21,96.00,511.00,358.00,965.00,2010
17184,BS,Temù,4,12,6,22,176.00,511.00,358.00,1045.00,2011
17184,BS,Temù,4,12,6,22,145.00,542.00,358.00,1045.00,2012
17184,BS,Temù,3,14,6,23,124.00,623.00,358.00,1105.00,2013
17184,BS,Temù,3,11,4,18,121.00,527.00,240.00,888.00,2014
17184,BS,Temù,3,15,6,24,124.00,641.00,358.00,1123.00,2015
17184,BS,Temù,3,13,6,22,124.00,602.00,358.00,1084.00,2016
17184,BS,Temù,3,13,6,22,124.00,602.00,358.00,1084.00,2017
17184,BS,Temù,3,14,6,23,124.00,650.00,358.00,1132.00,2018
17184,BS,Temù,3,14,6,23,124.00,650.00,358.00,1132.00,2019
17184,BS,Temù,3,14,6,23,124.00,650.00,358.00,1132.00,2020
17184,BS,Temù,3,14,6,23,124.00,650.00,358.00,1132.00,2021
17184,BS,Temù,3,14,6,23,124.00,650.00,358.00,1132.00,2022
17184,BS,Temù,3,14,6,23,124.00,650.00,358.00,1132.00,2023
17185,BS,Tignale,5,5,8,18,240.00,276.00,667.00,1183.00,2005
17185,BS,Tignale,5,5,8,18,240.00,276.00,667.00,1183.00,2006
17185,BS,Tignale,4,7,8,19,175.00,313.00,667.00,1155.00,2007
17185,BS,Tignale,4,7,7,18,175.00,315.00,637.00,1127.00,2008
17185,BS,Tignale,4,7,7,18,175.00,315.00,637.00,1127.00,2009
17185,BS,Tignale,4,6,7,17,175.00,235.00,637.00,1047.00,2010
17185,BS,Tignale,5,6,7,18,235.00,235.00,637.00,1107.00,2011
17185,BS,Tignale,7,7,7,21,360.00,288.00,667.00,1315.00,2012
17185,BS,Tignale,8,7,7,22,481.00,288.00,667.00,1436.00,2013
17185,BS,Tignale,7,7,6,20,375.00,283.00,654.00,1312.00,2014
17185,BS,Tignale,7,7,6,20,375.00,283.00,654.00,1312.00,2015
17185,BS,Tignale,7,7,6,20,375.00,283.00,654.00,1312.00,2016
17185,BS,Tignale,8,10,3,21,500.00,364.00,379.00,1243.00,2017
17185,BS,Tignale,9,7,2,18,439.00,282.00,299.00,1020.00,2018
17185,BS,Tignale,6,6,7,19,159.00,241.00,702.00,1102.00,2019
17185,BS,Tignale,6,6,7,19,159.00,241.00,702.00,1102.00,2020
17185,BS,Tignale,5,4,6,15,125.00,89.00,604.00,818.00,2021
17185,BS,Tignale,6,6,7,19,171.00,241.00,622.00,1034.00,2022
17185,BS,Tignale,7,6,7,20,228.00,238.00,622.00,1088.00,2023
17186,BS,Torbole Casaglia,4,39,4,47,202.00,2324.00,326.00,2852.00,2005
17186,BS,Torbole Casaglia,4,39,4,47,202.00,2324.00,326.00,2852.00,2006
17186,BS,Torbole Casaglia,4,39,4,47,202.00,2324.00,326.00,2852.00,2007
17186,BS,Torbole Casaglia,4,42,4,50,202.00,2544.00,326.00,3072.00,2008
17186,BS,Torbole Casaglia,3,38,3,44,158.00,2335.00,238.00,2731.00,2009
17186,BS,Torbole Casaglia,5,43,3,51,247.00,2812.00,238.00,3297.00,2010
17186,BS,Torbole Casaglia,7,45,3,55,304.00,2842.00,238.00,3384.00,2011
17186,BS,Torbole Casaglia,7,43,3,53,304.00,2785.00,238.00,3327.00,2012
17186,BS,Torbole Casaglia,7,43,3,53,304.00,2785.00,238.00,3327.00,2013
17186,BS,Torbole Casaglia,7,40,3,50,304.00,2650.00,238.00,3192.00,2014
17186,BS,Torbole Casaglia,10,41,3,54,535.00,2702.00,238.00,3475.00,2015
17186,BS,Torbole Casaglia,11,41,3,55,575.00,2890.00,238.00,3703.00,2016
17186,BS,Torbole Casaglia,12,40,4,56,630.00,2826.00,250.00,3706.00,2017
17186,BS,Torbole Casaglia,12,40,5,57,630.00,2696.00,306.00,3632.00,2018
17186,BS,Torbole Casaglia,12,40,5,57,630.00,2696.00,306.00,3632.00,2019
17186,BS,Torbole Casaglia,12,40,5,57,630.00,2696.00,306.00,3632.00,2020
17186,BS,Torbole Casaglia,5,13,3,21,228.00,817.00,200.00,1245.00,2021
17186,BS,Torbole Casaglia,5,13,3,21,228.00,797.00,200.00,1225.00,2022
17186,BS,Torbole Casaglia,5,18,3,26,228.00,960.00,184.00,1372.00,2023
17187,BS,Toscolano-Maderno,15,68,2,85,1686.00,5201.00,19.00,6906.00,2005
17187,BS,Toscolano-Maderno,15,68,2,85,1686.00,5201.00,19.00,6906.00,2006
17187,BS,Toscolano-Maderno,15,68,2,85,1686.00,5201.00,19.00,6906.00,2007
17187,BS,Toscolano-Maderno,15,68,2,85,1686.00,5201.00,19.00,6906.00,2008
17187,BS,Toscolano-Maderno,15,68,2,85,1686.00,5201.00,19.00,6906.00,2009
17187,BS,Toscolano-Maderno,15,68,2,85,1686.00,5201.00,19.00,6906.00,2010
17187,BS,Toscolano-Maderno,17,54,0,71,1050.00,4836.00,0.00,5886.00,2011
17187,BS,Toscolano-Maderno,18,54,0,72,1080.00,4836.00,0.00,5916.00,2012
17187,BS,Toscolano-Maderno,17,61,0,78,1035.00,5112.00,0.00,6147.00,2013
17187,BS,Toscolano-Maderno,18,67,0,85,1057.00,5277.00,0.00,6334.00,2014
17187,BS,Toscolano-Maderno,18,66,0,84,1057.00,522.00,0.00,1579.00,2015
17187,BS,Toscolano-Maderno,19,47,1,67,1148.00,3170.00,185.00,4503.00,2016
17187,BS,Toscolano-Maderno,18,56,1,75,1078.00,3570.00,185.00,4833.00,2017
17187,BS,Toscolano-Maderno,18,56,1,75,1078.00,3570.00,185.00,4833.00,2018
17187,BS,Toscolano-Maderno,20,53,3,76,1220.00,3360.00,212.00,4792.00,2019
17187,BS,Toscolano-Maderno,20,53,3,76,1220.00,3360.00,212.00,4792.00,2020
17187,BS,Toscolano-Maderno,20,53,3,76,1220.00,3360.00,212.00,4792.00,2021
17187,BS,Toscolano-Maderno,20,53,3,76,1220.00,3360.00,212.00,4792.00,2022
17187,BS,Toscolano-Maderno,11,28,4,43,406.00,1892.00,80.00,2378.00,2023
17188,BS,Travagliato,15,84,0,99,2139.00,4971.00,0.00,7110.00,2005
17188,BS,Travagliato,17,92,0,109,2290.00,5345.00,0.00,7635.00,2006
17188,BS,Travagliato,17,92,0,109,2290.00,5345.00,0.00,7635.00,2007
17188,BS,Travagliato,18,94,0,112,2340.00,5490.00,0.00,7830.00,2008
17188,BS,Travagliato,16,91,0,107,2750.00,5270.00,0.00,8020.00,2009
17188,BS,Travagliato,16,91,0,107,2750.00,5270.00,0.00,8020.00,2010
17188,BS,Travagliato,20,87,0,107,2870.00,5070.00,0.00,7940.00,2011
17188,BS,Travagliato,23,84,0,107,3105.00,4032.00,0.00,7137.00,2012
17188,BS,Travagliato,25,80,0,105,3180.00,3945.00,0.00,7125.00,2013
17188,BS,Travagliato,23,84,0,107,3025.00,4325.00,0.00,7350.00,2014
17188,BS,Travagliato,25,84,0,109,3181.00,4325.00,0.00,7506.00,2015
17188,BS,Travagliato,29,88,0,117,3301.00,4645.00,0.00,7946.00,2016
17188,BS,Travagliato,33,88,0,121,4710.00,4645.00,0.00,9355.00,2017
17188,BS,Travagliato,34,86,0,120,1899.00,5402.00,0.00,7301.00,2018
17188,BS,Travagliato,34,85,0,119,1862.00,5408.00,0.00,7270.00,2019
17188,BS,Travagliato,35,85,0,120,1890.00,5450.00,0.00,7340.00,2020
17188,BS,Travagliato,37,90,0,127,1936.00,5746.00,0.00,7682.00,2021
17188,BS,Travagliato,38,91,0,129,1974.00,5813.00,0.00,7787.00,2022
17188,BS,Travagliato,39,91,0,130,2032.00,5757.00,0.00,7789.00,2023
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2005
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2006
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2007
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2008
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2009
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2010
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2011
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2012
17189,BS,Tremosine sul Garda,4,14,7,25,360.00,908.00,680.00,1948.00,2013
17189,BS,Tremosine sul Garda,4,14,0,18,360.00,908.00,680.00,1948.00,2014
17189,BS,Tremosine sul Garda,4,14,0,18,360.00,908.00,0.00,1268.00,2015
17189,BS,Tremosine sul Garda,4,14,0,18,360.00,908.00,0.00,1268.00,2016
17189,BS,Tremosine sul Garda,12,16,0,28,1187.00,1625.00,0.00,2812.00,2017
17189,BS,Tremosine sul Garda,12,16,0,28,1187.00,1625.00,0.00,2812.00,2018
17189,BS,Tremosine sul Garda,12,16,0,28,1187.00,1625.00,0.00,2812.00,2019
17189,BS,Tremosine sul Garda,12,16,0,28,1187.00,1625.00,0.00,2812.00,2020
17189,BS,Tremosine sul Garda,12,16,0,28,1187.00,1625.00,0.00,2812.00,2021
17189,BS,Tremosine sul Garda,12,16,0,28,1187.00,1625.00,0.00,2812.00,2022
17189,BS,Tremosine sul Garda,12,16,0,28,1187.00,1625.00,0.00,2812.00,2023
17190,BS,Trenzano,6,30,6,42,311.00,1581.00,251.00,2143.00,2005
17190,BS,Trenzano,5,30,6,41,265.00,1780.00,251.00,2296.00,2006
17190,BS,Trenzano,5,30,6,41,278.00,1786.00,251.00,2315.00,2007
17190,BS,Trenzano,6,31,5,42,340.00,1949.00,191.00,2480.00,2008
17190,BS,Trenzano,7,34,5,46,334.00,2028.00,191.00,2553.00,2009
17190,BS,Trenzano,7,33,5,45,349.00,1938.00,191.00,2478.00,2010
17190,BS,Trenzano,8,34,5,47,357.00,1905.00,191.00,2453.00,2011
17190,BS,Trenzano,7,30,3,40,227.00,1857.00,99.00,2183.00,2012
17190,BS,Trenzano,8,28,3,39,280.00,1703.00,99.00,2082.00,2013
17190,BS,Trenzano,7,27,4,38,223.00,1637.00,134.00,1994.00,2014
17190,BS,Trenzano,7,25,4,36,223.00,1477.00,134.00,1834.00,2015
17190,BS,Trenzano,7,26,4,37,223.00,1510.00,134.00,1867.00,2016
17190,BS,Trenzano,7,25,4,36,223.00,1386.00,134.00,1743.00,2017
17190,BS,Trenzano,8,25,4,37,303.00,1386.00,134.00,1823.00,2018
17190,BS,Trenzano,8,27,4,39,311.00,1443.00,134.00,1888.00,2019
17190,BS,Trenzano,8,26,4,38,311.00,1391.00,134.00,1836.00,2020
17190,BS,Trenzano,8,25,4,37,170.00,1391.00,134.00,1695.00,2021
17190,BS,Trenzano,9,25,5,39,170.00,1358.00,182.00,1710.00,2022
17190,BS,Trenzano,8,22,5,35,134.00,1276.00,182.00,1592.00,2023
17191,BS,Treviso Bresciano,3,1,0,4,98.00,30.00,0.00,128.00,2005
17191,BS,Treviso Bresciano,3,1,0,4,98.00,30.00,0.00,128.00,2006
17191,BS,Treviso Bresciano,3,1,0,4,98.00,30.00,0.00,128.00,2007
17191,BS,Treviso Bresciano,3,1,0,4,98.00,30.00,0.00,128.00,2008
17191,BS,Treviso Bresciano,3,1,0,4,98.00,30.00,0.00,128.00,2009
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2010
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2011
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2012
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2013
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2014
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2015
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2016
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2017
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2018
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2019
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2020
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2021
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2022
17191,BS,Treviso Bresciano,2,1,0,3,98.00,30.00,0.00,128.00,2023
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2005
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2006
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2007
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2008
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2009
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2010
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2011
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2012
17192,BS,Urago d'Oglio,7,29,0,36,482.00,2005.00,0.00,2487.00,2013
17192,BS,Urago d'Oglio,5,26,0,31,412.00,1885.00,0.00,2297.00,2014
17192,BS,Urago d'Oglio,5,26,0,31,412.00,1885.00,0.00,2297.00,2015
17192,BS,Urago d'Oglio,5,26,0,31,412.00,1885.00,0.00,2297.00,2016
17192,BS,Urago d'Oglio,5,26,0,31,412.00,1885.00,0.00,2297.00,2017
17192,BS,Urago d'Oglio,5,26,0,31,412.00,1885.00,0.00,2297.00,2018
17192,BS,Urago d'Oglio,5,26,0,31,412.00,1885.00,0.00,2297.00,2019
17192,BS,Urago d'Oglio,5,26,0,31,412.00,1885.00,0.00,2297.00,2020
17192,BS,Urago d'Oglio,5,28,0,33,412.00,1992.00,0.00,2404.00,2021
17192,BS,Urago d'Oglio,5,30,0,35,412.00,2395.00,0.00,2807.00,2022
17192,BS,Urago d'Oglio,5,30,0,35,542.00,2365.00,0.00,2907.00,2023
17193,BS,Vallio Terme,2,1,0,3,192.00,80.00,0.00,272.00,2005
17193,BS,Vallio Terme,2,1,0,3,192.00,80.00,0.00,272.00,2006
17193,BS,Vallio Terme,3,1,0,4,192.00,80.00,0.00,272.00,2007
17193,BS,Vallio Terme,3,1,0,4,192.00,80.00,0.00,272.00,2008
17193,BS,Vallio Terme,3,1,0,4,192.00,80.00,0.00,272.00,2009
17193,BS,Vallio Terme,0,0,3,3,0.00,0.00,192.00,192.00,2010
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2011
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2012
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2013
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2014
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2015
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2016
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2017
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2018
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2019
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2020
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2021
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2022
17193,BS,Vallio Terme,3,0,3,6,192.00,0.00,192.00,384.00,2023
17194,BS,Valvestino,0,0,3,3,0.00,0.00,127.00,127.00,2005
17194,BS,Valvestino,0,0,3,3,0.00,0.00,127.00,127.00,2006
17194,BS,Valvestino,0,0,2,2,0.00,0.00,93.00,93.00,2007
17194,BS,Valvestino,0,0,2,2,0.00,0.00,93.00,93.00,2008
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2009
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2010
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2011
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2012
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2013
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2014
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2015
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2016
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2017
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2018
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2019
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2020
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2021
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2022
17194,BS,Valvestino,0,0,1,1,0.00,0.00,50.00,50.00,2023
17195,BS,Verolanuova,19,47,23,89,1005.00,2620.00,3433.00,7058.00,2005
17195,BS,Verolanuova,34,61,9,104,1796.00,4222.00,347.00,6365.00,2006
17195,BS,Verolanuova,34,63,9,106,1796.00,4368.00,347.00,6511.00,2007
17195,BS,Verolanuova,34,60,9,103,1796.00,4072.00,347.00,6215.00,2008
17195,BS,Verolanuova,35,61,9,105,1820.00,4138.00,347.00,6305.00,2009
17195,BS,Verolanuova,23,68,12,103,1270.00,4286.00,640.00,6196.00,2010
17195,BS,Verolanuova,21,70,13,104,1048.00,4298.00,669.00,6015.00,2011
17195,BS,Verolanuova,24,69,13,106,1114.00,4122.00,669.00,5905.00,2012
17195,BS,Verolanuova,24,70,13,107,1126.00,4262.00,669.00,6057.00,2013
17195,BS,Verolanuova,26,68,12,106,1155.00,4142.00,614.00,5911.00,2014
17195,BS,Verolanuova,28,71,12,111,1079.00,4169.00,614.00,5862.00,2015
17195,BS,Verolanuova,28,69,12,109,1079.00,4184.00,614.00,5877.00,2016
17195,BS,Verolanuova,28,69,12,109,1079.00,4184.00,614.00,5877.00,2017
17195,BS,Verolanuova,28,69,12,109,1079.00,4184.00,614.00,5877.00,2018
17195,BS,Verolanuova,26,68,12,106,1001.00,4137.00,614.00,5752.00,2019
17195,BS,Verolanuova,26,68,12,106,1001.00,4137.00,614.00,5752.00,2020
17195,BS,Verolanuova,19,69,12,100,850.00,4137.00,614.00,5601.00,2021
17195,BS,Verolanuova,18,71,12,101,843.00,4150.00,614.00,5607.00,2022
17195,BS,Verolanuova,18,71,12,101,843.00,4150.00,614.00,5607.00,2023
17196,BS,Verolavecchia,13,35,1,49,677.00,2569.00,50.00,3296.00,2005
17196,BS,Verolavecchia,13,35,1,49,677.00,2569.00,50.00,3296.00,2006
17196,BS,Verolavecchia,13,35,1,49,677.00,2569.00,50.00,3296.00,2007
17196,BS,Verolavecchia,13,35,1,49,677.00,2569.00,50.00,3296.00,2008
17196,BS,Verolavecchia,10,30,0,40,385.00,2549.00,0.00,2934.00,2009
17196,BS,Verolavecchia,10,30,0,40,385.00,3062.00,0.00,3447.00,2010
17196,BS,Verolavecchia,10,30,0,40,244.00,3062.00,0.00,3306.00,2011
17196,BS,Verolavecchia,10,30,0,40,244.00,3062.00,0.00,3306.00,2012
17196,BS,Verolavecchia,8,32,0,40,169.00,3261.00,0.00,3430.00,2013
17196,BS,Verolavecchia,8,32,0,40,169.00,3261.00,0.00,3430.00,2014
17196,BS,Verolavecchia,8,32,0,40,169.00,3261.00,0.00,3430.00,2015
17196,BS,Verolavecchia,7,31,0,38,119.00,3212.00,0.00,3331.00,2016
17196,BS,Verolavecchia,7,32,0,39,119.00,3140.00,0.00,3259.00,2017
17196,BS,Verolavecchia,8,26,0,34,355.00,2046.00,0.00,2401.00,2018
17196,BS,Verolavecchia,8,25,0,33,355.00,2046.00,0.00,2401.00,2019
17196,BS,Verolavecchia,7,24,1,32,247.00,1842.00,77.00,2167.00,2020
17196,BS,Verolavecchia,7,25,1,33,247.00,1854.00,77.00,2179.00,2021
17196,BS,Verolavecchia,6,24,1,31,227.00,1757.00,77.00,2062.00,2022
17196,BS,Verolavecchia,6,21,1,28,227.00,1216.00,77.00,1520.00,2023
17197,BS,Vestone,16,74,8,98,729.00,4159.00,303.00,5191.00,2005
17197,BS,Vestone,15,72,8,95,689.00,4123.00,303.00,5115.00,2006
17197,BS,Vestone,15,70,9,94,689.00,3985.00,361.00,5035.00,2007
17197,BS,Vestone,15,70,9,94,689.00,3985.00,361.00,5035.00,2008
17197,BS,Vestone,15,70,9,94,689.00,3985.00,361.00,5035.00,2009
17197,BS,Vestone,15,62,8,85,693.00,3751.00,341.00,4785.00,2010
17197,BS,Vestone,15,62,8,85,693.00,3751.00,341.00,4785.00,2011
17197,BS,Vestone,14,58,8,80,658.00,3486.00,271.00,4415.00,2012
17197,BS,Vestone,14,51,8,73,684.00,3043.00,271.00,3998.00,2013
17197,BS,Vestone,14,51,8,73,684.00,3043.00,271.00,3998.00,2014
17197,BS,Vestone,16,49,8,73,816.00,3565.00,299.00,4680.00,2015
17197,BS,Vestone,16,49,8,73,915.00,3614.00,299.00,4828.00,2016
17197,BS,Vestone,15,51,8,74,871.00,3786.00,299.00,4956.00,2017
17197,BS,Vestone,14,49,8,71,885.00,3630.00,299.00,4814.00,2018
17197,BS,Vestone,15,53,5,73,905.00,3840.00,174.00,4919.00,2019
17197,BS,Vestone,14,42,7,63,767.00,3108.00,295.00,4171.00,2020
17197,BS,Vestone,14,42,7,63,767.00,3108.00,295.00,4171.00,2021
17197,BS,Vestone,14,42,7,63,767.00,3108.00,295.00,4171.00,2022
17197,BS,Vestone,14,42,7,63,767.00,3108.00,295.00,4171.00,2023
17198,BS,Vezza d'Oglio,6,17,12,35,234.00,1037.00,713.00,1984.00,2005
17198,BS,Vezza d'Oglio,3,18,12,33,96.00,954.00,865.00,1915.00,2006
17198,BS,Vezza d'Oglio,3,18,11,32,96.00,954.00,845.00,1895.00,2007
17198,BS,Vezza d'Oglio,3,18,11,32,96.00,954.00,845.00,1895.00,2008
17198,BS,Vezza d'Oglio,4,14,11,29,132.00,770.00,945.00,1847.00,2009
17198,BS,Vezza d'Oglio,4,15,11,30,132.00,815.00,945.00,1892.00,2010
17198,BS,Vezza d'Oglio,4,15,10,29,132.00,800.00,936.00,1868.00,2011
17198,BS,Vezza d'Oglio,4,17,9,30,132.00,869.00,776.00,1777.00,2012
17198,BS,Vezza d'Oglio,4,16,9,29,132.00,829.00,776.00,1737.00,2013
17198,BS,Vezza d'Oglio,5,16,10,31,180.00,978.00,808.00,1966.00,2014
17198,BS,Vezza d'Oglio,7,17,7,31,305.00,1021.00,635.00,1961.00,2015
17198,BS,Vezza d'Oglio,6,17,8,31,259.00,1021.00,663.00,1943.00,2016
17198,BS,Vezza d'Oglio,5,17,8,30,256.00,1031.00,663.00,1950.00,2017
